toinc,ttotex
406164,254493
239344,252875
146320,128913
227625,162295
366119,341910
423107,355645
1193000,857723
3232680,3046963
2317290,3394720
888590,791700
924150,486103
314571,284578
181773,155827
475549,307276
130950,143760
143428,127298
719311,323027
756200,393068
236095,244272
206758,177814
110918,91754
477997,470057
532047,472436
206948,260608
210520,251582
331550,294928
334461,328232
340741,216399
150810,120501
894898,296153
250236,227817
234716,241436
52110,49638
487108,475789
276528,213803
114460,130489
237940,300344
1068500,1219439
249364,230275
301644,260363
311500,327309
343167,330524
415840,403334
387678,336023
281596,231613
448236,439618
146188,117989
241176,214528
170476,178054
84562,84706
271516,242602
222122,179130
120660,111844
155436,156273
265930,252343
223420,206154
187766,188139
107394,126084
354294,298652
363036,324777
197800,194447
420000,442362
920650,825237
492440,451120
892646,520487
167000,217709
188345,174268
599611,554775
535200,471233
430350,439081
203108,255257
178200,185204
1235000,983538
386566,348583
347494,284216
1348405,992894
1017700,833774
1486781,1037002
310995,231743
1584938,1272795
2292000,1751638
860550,719527
707600,708862
1454000,1304661
1161000,1103592
875600,730394
319036,238570
205175,227569
541000,440736
740572,666417
535352,395194
242036,257658
162522,144895
178800,202924
609007,550785
263222,206336
47966,43124
700036,715739
240600,235054
480274,469608
582650,532836
266872,231990
228826,242484
364239,344112
413372,460906
197112,204322
107234,100156
115225,116822
124900,130777
300708,220180
134400,140978
239722,242465
111730,111392
539838,442609
377404,334561
193961,152894
421704,398320
300433,324407
614000,570681
243700,251400
257642,319205
219102,192390
622742,593681
566672,529375
258590,275439
118880,135394
433060,466506
555600,535503
1017482,846070
472000,444541
901592,580325
425804,391257
206392,206842
489100,430281
264485,330146
259563,265883
306000,236411
373050,286751
1320088,1072626
175000,169148
237300,227416
226700,241198
338536,313381
350100,326664
649326,583390
449552,443476
202950,183568
1264098,541143
1213143,991464
380515,416018
1166693,477838
435480,476902
356000,310111
902276,633128
726080,515609
551582,387944
400000,448768
304048,277659
605036,523657
494036,359284
80880,71883
190300,203807
113400,116391
394219,259202
2393827,1156973
768598,645530
796480,578262
653312,868404
651654,575896
598086,336371
144471,191835
345701,340904
3494697,1708364
120750,79106
156410,139946
500400,464144
842688,429354
502035,316747
506369,355311
706920,856738
161232,105883
283246,232610
477622,349363
228449,129345
217843,226338
161486,145216
393149,227569
132124,115711
206880,107365
641830,572173
304777,285142
276274,315830
592306,576059
224370,208363
469314,384687
221318,212449
603089,457090
349949,258733
313630,369106
1084086,910646
172492,156656
421750,449515
642183,349464
645358,516075
179565,120222
527108,200912
281371,236143
806310,610502
1913184,1606388
880882,593566
213350,274631
1231556,922592
419600,360056
228838,201197
627754,437059
1007312,522749
843786,293398
395448,290183
342507,333076
418572,478275
282550,248872
263260,243219
170835,175430
211137,247662
282300,218878
226976,147119
292078,357542
135630,111717
155800,174513
995475,803495
133667,178237
704672,465071
318952,436825
395732,403515
290532,260422
495070,223199
190500,164774
113304,65566
436060,264654
388834,262934
236640,180415
796258,369390
192768,172314
250538,162620
180072,142543
289404,183861
346600,188693
175595,202044
450236,489211
124088,127003
140300,128668
1152340,742099
364904,408194
131280,146631
202178,264576
231767,223402
302561,322265
386034,294739
274078,295994
521698,350722
197354,162996
85200,159421
148099,188308
275000,293937
272096,198846
372100,458635
266638,237967
290296,203932
442830,320481
350470,309852
224570,161798
280126,227520
228052,216781
928432,509639
1078000,967354
166156,256417
585625,362858
325523,374177
321178,281289
817700,320513
419758,354246
465751,446878
358315,331982
221881,235788
213380,225658
404254,158391
719883,729169
206340,175455
314530,252623
654968,447664
373226,343808
172370,100811
280216,413658
492400,272386
462076,440134
362936,162619
379480,176072
69761,90034
1689442,482767
211800,135012
636788,398948
1154000,982359
471900,431420
717000,677330
722532,520849
187680,232545
115982,132347
234854,225110
380796,190520
197890,251460
858067,756888
1156994,850540
215836,165566
219036,172613
636500,491846
214426,166165
687962,366167
378920,384276
189414,165372
576190,495423
289541,236084
145360,131717
205360,204095
313106,404838
442333,319495
365100,396668
837861,796752
900696,729608
803918,535310
179566,247913
380113,310626
1015048,723865
633778,468710
422000,319852
443478,352831
176508,206472
530400,487814
133127,153405
481572,464390
228384,270284
273500,295703
270910,247206
264410,292805
462950,476640
163898,177611
489832,422533
510492,463352
406600,280902
220130,193114
242880,228590
468000,450894
637400,529592
327472,214998
873191,516858
324412,205830
409588,307414
944310,641289
471872,407229
215412,206998
100868,159907
347418,220116
183600,153297
250020,221149
55028,87495
357482,149652
217736,185612
306600,234092
155008,151028
122160,120769
99400,137536
189748,112426
257736,198360
332108,283969
191886,176089
202652,159629
284626,220933
184288,201610
302392,359540
269666,284032
232900,227843
473480,356097
1543388,733123
703670,394218
956184,621546
425729,363177
175200,221049
1467700,958907
938692,625064
396152,263876
369677,240288
358172,255902
287135,264573
381848,273103
157140,182892
88862,101099
121512,90972
96452,88059
56820,61709
132988,171813
135103,178958
188912,105768
97801,108746
148246,157123
50146,28172
377511,298335
496938,364500
36716,31581
69235,51991
156753,173269
163575,145149
137786,100716
386783,209284
3255355,429874
471220,186718
236292,218992
52582,41211
47722,54285
67018,83868
242079,192192
36619,91083
252163,198805
55495,169029
150712,168316
55458,61350
291077,249120
76506,62498
72610,73192
168180,151540
784342,588434
136225,179443
199419,271923
88059,104048
58801,58294
162998,174734
58718,54394
114655,127406
71627,84187
65296,74315
121058,121589
477655,510738
161676,152848
112750,132354
94358,113251
170707,185370
294110,181768
163622,138919
999185,317566
123509,152337
150689,187756
121410,143067
50201,61486
98346,88892
593320,376413
1499796,1202109
193054,192505
171370,156789
735818,454088
92626,83519
113968,113598
187706,179405
230396,170912
291404,286182
599037,390502
132818,125516
125790,122126
178949,204521
142840,110663
109925,106007
366144,206316
79724,76920
123109,117971
94974,92631
57674,58078
170368,170568
159721,150139
97281,94911
353580,324899
274276,262284
137792,119581
228684,217488
125468,175069
194461,162743
247058,161833
318046,272143
99713,98450
150416,151990
164049,133993
328238,231587
77521,68959
155648,113999
608304,403255
461138,271848
161042,282754
144142,155688
837833,344708
975088,596407
63726,56509
70541,67655
173321,153979
97342,95523
181561,212188
92319,113347
94612,87917
153496,192542
643314,415791
492704,336598
135168,148290
136317,155999
423296,325550
131610,126669
48513,46112
75606,71793
2063107,1222325
271817,196388
18480,16704
120374,121872
95720,97770
188821,196744
47563,51499
153977,106432
96015,87935
461576,320808
159272,117271
220040,226653
176649,196800
127772,125645
184007,181361
76717,76669
117738,107189
57448,52088
302617,420853
510175,564468
275814,274365
848352,306787
941869,762155
126088,220841
292526,291302
240046,218854
1730852,1299227
409976,249352
710865,375496
220110,217692
208230,193391
85616,83817
462842,512880
436928,546460
311756,306133
331484,329404
398024,295429
326372,278586
396292,216929
127519,142989
147010,146761
159409,158541
810285,757380
455224,434076
227508,252171
341040,320588
171078,118026
241734,187590
728643,620951
261195,251944
385285,153643
2693813,2261750
159548,159064
324091,288427
146811,138128
1036040,479412
71795,75972
81198,70297
134728,111107
420074,258932
901800,430752
457860,211960
535390,371505
260875,227923
161549,115891
325503,307149
531160,456102
506960,553305
307230,220889
203720,220687
693131,434902
282914,191626
373082,266714
316237,281619
320710,242075
123838,94448
305034,244193
101802,83484
229309,196142
218660,135092
63655,60976
179900,79967
373488,324021
317561,146409
112113,126988
322160,191419
217450,193238
108231,87120
158760,162818
138443,138498
78957,91000
137658,143700
670828,378017
732280,557309
356735,282193
54198,60028
328910,194731
183759,155852
147594,145717
98714,81991
249870,253093
310768,239171
197812,225896
199396,187204
114839,82831
188467,218591
184247,205242
106562,132723
109368,123247
128706,145521
239071,244022
248117,233018
115384,59895
399060,400736
42741,49713
39233,47837
48596,48800
25707,31213
99681,87176
53920,51043
17649,17483
335587,337449
147021,147248
43163,39426
343568,380771
158059,118072
90365,108845
495215,405813
109789,114415
421068,255126
109008,155675
257042,198732
91230,93868
371072,332577
112902,89840
57379,79870
59093,55691
19530,21198
18395,21326
66902,59713
67972,63135
150536,188994
55744,44895
41146,40944
56342,50712
238625,190712
23715,27527
45753,232767
214917,123119
55726,66731
38781,43846
102197,103110
73003,96764
48415,53543
52736,55861
40947,61309
65234,85279
54560,76119
70792,88230
38829,73757
34271,36352
121821,143100
125111,154393
30110,30811
179649,202834
78451,104862
84099,92812
71447,78021
96215,122607
52270,69911
76812,78498
42538,48844
20825,28068
86731,96792
159098,209258
89412,113216
48649,48465
92269,125034
43397,42963
58861,72450
138516,132979
43147,37334
29054,43235
247425,235229
155984,123776
98149,98002
63138,62364
70560,76637
132496,163702
64202,70392
105806,101090
98532,90514
114467,70799
98781,95808
83892,79073
105702,120586
68680,90434
73477,82196
62870,61143
100427,118198
173622,148240
48879,61190
